"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"	"Standard Text Value"
"CHEMBL169"	"URSOLIC ACID"	"2.0"	"456.71"	"1"	"7.09"	"1"	"C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12"	"EC50"	"'='"	"15500.0"	"nM"	"4.81"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3998506"	"Cytotoxicity against human A549 cells after 96 hrs by SRB assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"A549"	"None"	""	""	""	"CHEMBL392"	"A549"	"Homo sapiens"	"CELL-LINE"	"CHEMBL3997779"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2017"	"CHEMBL3307651"	""	""	""
"CHEMBL168"	"OLEANOLIC_ACID"	"None"	"456.71"	"1"	"7.23"	"2"	"CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1"	"EC50"	"'>'"	"30000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3998508"	"Cytotoxicity against mouse NIH/3T3 cells after 96 hrs by SRB assay"	"A"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"NIH3T3"	"None"	""	""	""	"CHEMBL614822"	"NIH3T3"	"Mus musculus"	"CELL-LINE"	"CHEMBL3997779"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2017"	"CHEMBL3307716"	""	""	""
"CHEMBL3234548"	""	"None"	"344.85"	"0"	"2.71"	"13b"	"O=C(NCCc1ccc(Cl)cc1)[C@H]1CCCN(c2ncccn2)C1"	"EC50"	"'>'"	"80000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3239421"	"Agonist activity at mouse TGR5 expressed in Jurkat cells assessed as intracellular cAMP level after 1 hr by HTRF assay"	"F"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"Jurkat"	"None"	""	""	""	"CHEMBL1255150"	"G-protein coupled bile acid receptor 1"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL3232835"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"CHEMBL3307526"	""	""	""
"CHEMBL3234551"	""	"None"	"342.42"	"0"	"2.50"	"13e"	"Cc1ccnc(N2CCC[C@@H](C(=O)NCCc3ccc(F)cc3)C2)n1"	"EC50"	"'='"	"750.0"	"nM"	"6.12"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3239421"	"Agonist activity at mouse TGR5 expressed in Jurkat cells assessed as intracellular cAMP level after 1 hr by HTRF assay"	"F"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"Jurkat"	"None"	""	""	""	"CHEMBL1255150"	"G-protein coupled bile acid receptor 1"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL3232835"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"CHEMBL3307526"	""	""	""
"CHEMBL3234567"	""	"None"	"447.59"	"0"	"1.98"	"22d"	"Cc1nc(N2CCN(C)CC2)cc(N2CCC[C@@H](C(=O)NCCc3ccc(C#N)cc3)C2)n1"	"EC50"	"'='"	"170.0"	"nM"	"6.77"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3239421"	"Agonist activity at mouse TGR5 expressed in Jurkat cells assessed as intracellular cAMP level after 1 hr by HTRF assay"	"F"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"Jurkat"	"None"	""	""	""	"CHEMBL1255150"	"G-protein coupled bile acid receptor 1"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL3232835"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"CHEMBL3307526"	""	""	""
"CHEMBL3234577"	""	"None"	"473.50"	"0"	"2.06"	"34d"	"CN1CCN(c2cc(N3CC[C@H]3C(=O)NCCc3ccc(C#N)cc3)nc(C(F)(F)F)n2)CC1"	"EC50"	"'='"	"2.0"	"nM"	"8.70"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3239421"	"Agonist activity at mouse TGR5 expressed in Jurkat cells assessed as intracellular cAMP level after 1 hr by HTRF assay"	"F"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"Jurkat"	"None"	""	""	""	"CHEMBL1255150"	"G-protein coupled bile acid receptor 1"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL3232835"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"CHEMBL3307526"	""	""	""
"CHEMBL269277"	"BETULINIC ACID"	"1.0"	"456.71"	"1"	"7.09"	"BA"	"C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	"EC50"	"'='"	"14800.0"	"nM"	"4.83"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3800829"	"Cytotoxicity against human MCF7 cells after 96 hrs by SRB assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"MCF7"	"None"	""	""	""	"CHEMBL387"	"MCF7"	"Homo sapiens"	"CELL-LINE"	"CHEMBL3797123"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2016"	"CHEMBL3308403"	""	""	""
"CHEMBL269277"	"BETULINIC ACID"	"1.0"	"456.71"	"1"	"7.09"	"BA"	"C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	"EC50"	"'='"	"16100.0"	"nM"	"4.79"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3756553"	"Cytotoxicity against mouse NIH/3T3 cells after 96 hrs by SRB assay"	"A"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"NIH3T3"	"None"	""	""	""	"CHEMBL612558"	"ADMET"	""	"ADMET"	"CHEMBL3751798"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2016"	"CHEMBL3307716"	""	""	""
"CHEMBL3234569"	""	"None"	"487.53"	"0"	"2.35"	"23a"	"N#Cc1ccc(CCNC(=O)[C@@H]2CCCN(c3cc(N4CCNCC4)nc(C(F)(F)F)n3)C2)cc1"	"EC50"	"'='"	"13.0"	"nM"	"7.89"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3239421"	"Agonist activity at mouse TGR5 expressed in Jurkat cells assessed as intracellular cAMP level after 1 hr by HTRF assay"	"F"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"Jurkat"	"None"	""	""	""	"CHEMBL1255150"	"G-protein coupled bile acid receptor 1"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL3232835"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"CHEMBL3307526"	""	""	""
"CHEMBL2181232"	""	"None"	"418.31"	"1"	"5.33"	"18i"	"O=C(c1cncnc1Oc1cc(Cl)ccc1Cl)N1CCSc2ccccc21"	"EC50"	"'='"	"164.0"	"nM"	"6.79"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2187734"	"Agonist activity at human TGR5 expressed in HEK293 cells incubated for 5.5 hrs by CRE-driven luciferase reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2177042"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"CHEMBL3307715"	""	""	""
"CHEMBL2181240"	""	"None"	"454.36"	"1"	"6.20"	"22h"	"O=C(c1cnccc1Oc1cc(Cl)ccc1Cl)N1CCN(C2CCC2)c2ccccc21"	"EC50"	"'='"	"31.0"	"nM"	"7.51"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2187733"	"Agonist activity at mouse TGR5 expressed in HEK293 cells incubated for 5.5 hrs by CRE-driven luciferase reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL1255150"	"G-protein coupled bile acid receptor 1"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL2177042"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"CHEMBL3307715"	""	""	""
"CHEMBL2181223"	""	"None"	"401.47"	"0"	"4.51"	"23d"	"COc1cccc(Oc2ccncc2C(=O)N2CCN(C3CC3)c3ccccc32)c1"	"EC50"	"'='"	"26.0"	"nM"	"7.58"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2187733"	"Agonist activity at mouse TGR5 expressed in HEK293 cells incubated for 5.5 hrs by CRE-driven luciferase reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL1255150"	"G-protein coupled bile acid receptor 1"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL2177042"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"CHEMBL3307715"	""	""	""
"CHEMBL2181253"	""	"None"	"443.33"	"1"	"5.45"	"18c"	"CCCN1CCN(C(=O)c2cncnc2Oc2cc(Cl)ccc2Cl)c2ccccc21"	"EC50"	""	""	""	""	""	"Not Determined"	""	""	""	""	""	"0"	"CHEMBL2187733"	"Agonist activity at mouse TGR5 expressed in HEK293 cells incubated for 5.5 hrs by CRE-driven luciferase reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL1255150"	"G-protein coupled bile acid receptor 1"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL2177042"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"CHEMBL3307715"	""	""	""
"CHEMBL2331649"	""	"None"	"453.49"	"0"	"3.14"	"17"	"CCNc1nc2c(c(C(N)=O)n1)CN(C(=O)CCc1ccc(SC(F)(F)F)cc1)CC2"	"EC50"	"'='"	"1.6"	"nM"	"8.80"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2339922"	"Agonist activity at human TGR5 expressed in deoxycycline-induced Flp-In-CHO-TO cells assessed as increase in intracellular cAMP measured after 48 hrs by HTRF competitive immunoassay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2331085"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2013"	"None"	""	""	""
"CHEMBL3234583"	""	"None"	"608.62"	"1"	"3.98"	"45d"	"N#Cc1ccc(CCNC(=O)[C@@H]2CCN2c2cc(N3CCC(Oc4ccc(CC(=O)O)cc4)CC3)nc(C(F)(F)F)n2)cc1"	"EC50"	"'='"	"30.0"	"nM"	"7.52"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3239420"	"Agonist activity at human TGR5 expressed in Jurkat cells assessed as intracellular cAMP level after 1 hr by HTRF assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Jurkat"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3232835"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"CHEMBL3307526"	""	""	""
"CHEMBL3234552"	""	"None"	"403.32"	"0"	"3.12"	"13f"	"Cc1ccnc(N2CCC[C@@H](C(=O)NCCc3ccc(Br)cc3)C2)n1"	"EC50"	"'='"	"88.0"	"nM"	"7.06"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3239421"	"Agonist activity at mouse TGR5 expressed in Jurkat cells assessed as intracellular cAMP level after 1 hr by HTRF assay"	"F"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"Jurkat"	"None"	""	""	""	"CHEMBL1255150"	"G-protein coupled bile acid receptor 1"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL3232835"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"CHEMBL3307526"	""	""	""
"CHEMBL3234582"	""	"None"	"636.68"	"1"	"4.62"	"45c"	"N#Cc1ccc(CCNC(=O)[C@@H]2CCCN(c3cc(N4CCC(Oc5ccc(CC(=O)O)cc5)CC4)nc(C(F)(F)F)n3)C2)cc1"	"EC50"	"'='"	"2.0"	"nM"	"8.70"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3239421"	"Agonist activity at mouse TGR5 expressed in Jurkat cells assessed as intracellular cAMP level after 1 hr by HTRF assay"	"F"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"Jurkat"	"None"	""	""	""	"CHEMBL1255150"	"G-protein coupled bile acid receptor 1"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL3232835"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"CHEMBL3307526"	""	""	""
"CHEMBL269277"	"BETULINIC ACID"	"1.0"	"456.71"	"1"	"7.09"	"5"	"C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	"EC50"	"'='"	"9400.0"	"nM"	"5.03"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3756547"	"Cytotoxicity against human 518A2 cells after 96 hrs by SRB assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"518A2"	"None"	""	""	""	"CHEMBL3879801"	"NON-PROTEIN TARGET"	""	"NON-MOLECULAR"	"CHEMBL3751798"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2016"	"CHEMBL4483167"	""	""	""
"CHEMBL168"	"OLEANOLIC_ACID"	"None"	"456.71"	"1"	"7.23"	"OA"	"CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1"	"EC50"	"'='"	"64300.0"	"nM"	"4.19"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3756547"	"Cytotoxicity against human 518A2 cells after 96 hrs by SRB assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"518A2"	"None"	""	""	""	"CHEMBL3879801"	"NON-PROTEIN TARGET"	""	"NON-MOLECULAR"	"CHEMBL3751798"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2016"	"CHEMBL4483167"	""	""	""
"CHEMBL565278"	""	"None"	"450.66"	"0"	"4.33"	"9, R-EMCA"	"CC[C@H]1[C@@H](O)[C@@H]2[C@H](C[C@H](O)[C@]3(C)[C@@H]([C@H](C)C[C@@H](C)C(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12"	"EC50"	"'='"	"820.0"	"nM"	"6.09"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1043242"	"Agonist activity at human TGR5 expressed in CHO cells assessed as increase in CRE-driven gene expression by luciferase reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1154755"	"1"	"Scientific Literature"	"J Med Chem"	"2009"	"CHEMBL3308072"	""	""	""
"CHEMBL131"	"PREDNISOLONE"	"4.0"	"360.45"	"0"	"1.56"	"2, pred"	"C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO"	"EC50"	"'='"	"2.0"	"nM"	"8.70"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1805851"	"Agonist activity at mineralocorticoid receptor in human A549 cells"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"A549"	"None"	""	""	""	"CHEMBL1994"	"Mineralocorticoid receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1799968"	"1"	"Scientific Literature"	"J Med Chem"	"2010"	"CHEMBL3307651"	""	""	""
"CHEMBL135"	"ESTRADIOL"	"4.0"	"272.39"	"0"	"3.61"	"17beta-estradiol"	"C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O"	"EC50"	"'='"	"0.5"	"nM"	"9.30"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1044866"	"Agonist activity at ERbeta expressed in human HEC1 cells assessed as transcriptional potency after 24 hrs by luciferase-beta galactosidase reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"HEC-1"	"None"	""	""	""	"CHEMBL242"	"Estrogen receptor beta"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1154151"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2009"	"CHEMBL3308740"	""	""	""
"CHEMBL455357"	""	"None"	"426.73"	"1"	"8.02"	"37"	"C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12"	"EC50"	"'>'"	"50000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3866629"	"Neuroprotective activity in human SH-SY5Y cells assessed as reduction in 1-methyl-4-phenylpyridinium ion-induced cell death after 48 hrs by MTT assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"SH-SY5Y"	"None"	""	""	""	"CHEMBL3879801"	"NON-PROTEIN TARGET"	""	"NON-MOLECULAR"	"CHEMBL3865814"	"1"	"Scientific Literature"	"J Nat Prod"	"2016"	"CHEMBL3307740"	""	""	""
"CHEMBL3290717"	""	"None"	"459.93"	"1"	"6.21"	"9r"	"Cc1coc2cc(Cl)c(Oc3ccncc3C(=O)N3CCN(C4CC4)c4ccccc43)cc12"	"EC50"	"'='"	"0.92"	"nM"	"9.04"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3292681"	"Agonist activity at mouse TGR5 expressed in HEK293 cells co-expressing CRE after 5.5 hrs by luciferase reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL1255150"	"G-protein coupled bile acid receptor 1"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL3286383"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2014"	"CHEMBL3307715"	""	""	""
"CHEMBL3234572"	""	"None"	"488.52"	"0"	"1.75"	"32b"	"N#Cc1ccc(CCNC(=O)[C@@H]2CCCN(c3cc(N4CCNCC4)nc(C(F)(F)F)n3)C2)cn1"	"EC50"	"'='"	"63.0"	"nM"	"7.20"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3239420"	"Agonist activity at human TGR5 expressed in Jurkat cells assessed as intracellular cAMP level after 1 hr by HTRF assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Jurkat"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3232835"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"CHEMBL3307526"	""	""	""
"CHEMBL270287"	""	"None"	"378.60"	"0"	"4.39"	"30, CDC-OH"	"C[C@H](CCCO)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C"	"EC50"	"'='"	"6000.0"	"nM"	"5.22"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL949258"	"Agonist activity at human FXR expressed in COS1 cells by luciferase assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"COS-1"	"None"	""	""	""	"CHEMBL2047"	"Bile acid receptor FXR"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1144009"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"CHEMBL3308351"	""	""	""
"CHEMBL601638"	""	"None"	"387.27"	"1"	"5.80"	"61"	"CN(C(=O)c1c(-c2ccccc2Cl)noc1C1CC1)c1ccc(Cl)cc1"	"EC50"	"'='"	"3.981"	"nM"	"8.40"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1073135"	"Agonist activity at human TGR5 receptor expressed in human U2-OS cells assessed as changes in response to cAMP level by MRE/CRE-driven luciferase reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"U2OS"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156896"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"CHEMBL3307757"	""	""	""
"CHEMBL409348"	"GLYCOURSODEOXYCHOLIC ACID"	"None"	"449.63"	"0"	"3.59"	"9b, glyco"	"C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C"	"EC50"	"'='"	"33900.0"	"nM"	"4.47"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL949256"	"Agonist activity at human TGR5 expressed in CHO cells by luciferase assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1144009"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"CHEMBL3308072"	""	""	""
"CHEMBL1552"	"GLYCOCHENODEOXYCHOLATE"	"None"	"449.63"	"0"	"3.59"	"4b, glyco"	"C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C"	"EC50"	"'='"	"3880.0"	"nM"	"5.41"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL949256"	"Agonist activity at human TGR5 expressed in CHO cells by luciferase assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1144009"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"CHEMBL3308072"	""	""	""
"CHEMBL185878"	"TAUROCHENODEOXYCHOLATE"	"None"	"499.71"	"0"	"3.40"	"4a, tauro"	"C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C"	"EC50"	"'='"	"1920.0"	"nM"	"5.72"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL949256"	"Agonist activity at human TGR5 expressed in CHO cells by luciferase assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1144009"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"CHEMBL3308072"	""	""	""
"CHEMBL1551"	"URSODIOL"	"4.0"	"392.58"	"0"	"4.48"	"9, UDCA"	"C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C"	"EC50"	"'='"	"36400.0"	"nM"	"4.44"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL949256"	"Agonist activity at human TGR5 expressed in CHO cells by luciferase assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1144009"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"CHEMBL3308072"	""	""	""
"CHEMBL1551"	"URSODIOL"	"4.0"	"392.58"	"0"	"4.48"	"9, UDCA"	"C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C"	"EC50"	"'>'"	"50000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL949258"	"Agonist activity at human FXR expressed in COS1 cells by luciferase assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"COS-1"	"None"	""	""	""	"CHEMBL2047"	"Bile acid receptor FXR"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1144009"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"CHEMBL3308351"	""	""	""
"CHEMBL131"	"PREDNISOLONE"	"4.0"	"360.45"	"0"	"1.56"	"2, pred"	"C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO"	"EC50"	"'='"	"124.0"	"nM"	"6.91"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1914176"	"Antiinflammatory activity in human whole blood assessed as inhibition of TNF-alpha-induced IL-8 production after overnight incubation by ELISA"	"F"	"BAO_0000221"	"tissue-based format"	"Homo sapiens"	"CHEMBL3638178"	"Blood"	"None"	"None"	""	""	""	"CHEMBL613416"	"Blood"	"Homo sapiens"	"TISSUE"	"CHEMBL1909630"	"1"	"Scientific Literature"	"J Med Chem"	"2011"	"None"	""	""	""
